doi,title,year,venue,is_oa,pdf_url,download_status
10.30892/gtg.62433-1599,"ARADOXICAL LEADERSHIP, GREEN COMMITMENT, AND GREEN SELF-EFFICACY: THE MEDIATING AND MODERATING PATHWAYS TO GREEN INNOVATIVE WORK BEHAVIOR IN THE TOURISM AND HOSPITALITY BUSINESSES",2025,Geojournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.62433-1599,ok
10.30892/gtg.334spl18-609,"THE SOCIAL RESPONSIBILITY OF TOURISM AND HOTEL ESTABLISHMENTS AND THEIR ROLE IN SUSTAINABLE TOURISM DEVELOPMENT IN AL-AHSA, SAUDI ARABIA",2020,GeoJournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.334spl18-609,ok
10.30892/gtg.634spl24-1639,FROM CLASSROOM TO MARKETPLACE: EXPLORING THE DRIVERS OF STUDENTS' DIGITAL ENTREPRENEURIAL INTENTIONS IN EGYPTIAN TOURISM AND HOSPITALITY,2025,Geojournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.634spl24-1639,ok
10.18356/27887138-2023-104-4,Portfolio. Adorned by the sun World Heritage in the Kingdom of Saudi Arabia,2023,World Heritage Review,False,,pending
10.30892/gtg.49320-1104,THE EPISTEMOLOGICAL VALUES OF TRAVEL &amp; TOURISM COMPETITIVENESS INDEX AND ITS PREDICTIVE POWERS ON TOURIST ARRIVALS IN AFRICA; PLS-SEM APPROACH,2023,GeoJournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.49320-1104,ok
10.58981/bluepapers.2023.1.17,"Rebuilding Port Infrastructure Heritage in Jeddah, Saudi Arabia",2023,Blue Papers,True,https://bluepapers.nl/index.php/bp/article/download/48/46,ok
10.52133/ijrsp.v6.70.10,Enhancing Risk Management in Event Planning (The Role of Artificial Intelligence in Predictive Analysis and Crisis Mitigation),2025,International Journal of Research and Studies Publishing,True,https://doi.org/10.52133/ijrsp.v6.70.10,ok
10.1108/oxan-es275674,Visa regulations will boost tourism in Saudi Arabia,2023,Emerald Expert Briefings,False,,pending
10.21608/ijhth.2025.350825.1059,The Role of Digital Leadership in Developing Job Satisfaction among Employees: Applied to Employees of Air Arabia,2024,"International Journal of Heritage, Tourism and Hospitality",True,,pending
10.34021/ve.2020.03.04(2),The Relation between Tourism and Economic Growth: A Case of Saudi Arabia as an Emerging Tourism Destination,2020,Virtual Economics,True,https://virtual-economics.eu/index.php/VE/article/download/83/60,ok
10.3727/108354212x13473157390849,Towards a High-Quality Religious Tourism Marketing: The Case of Hajj Service in Saudi Arabia,2012,Tourism Analysis,False,,pending
10.3727/108354215x14464845877995,Religious Tourism and Economic Growth in Oil-Rich Countries: Evidence from Saudi Arabia,2015,Tourism Analysis,True,http://hdl.handle.net/10026.1/12096,fail:rescue
10.21608/ijecth.2019.181297,ROLE OF MOVIES TO PROMOTE CULTURAL HERITAGE TOURISM IN EGYPT,2019,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181297_1d1ead9be503330d85bcb371d7a69837.pdf,skip:blocked_host
10.1007/978-3-031-44800-3_11,"Heritage Tourism Management Plan for Luxor, Egypt",2023,Heritage and Cultural Heritage Tourism,False,,pending
10.21608/ijecth.2020.181304,THE IMPACT OF THE TOURIST MARKET AND TOURISM SERVICES ON TOURISM DEVELOPMENT IN SOUTHERN EGYPT (ASWAN),2020,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181304_00fa09992588425d68813504ca1342e0.pdf,skip:blocked_host
10.21608/ijecth.2020.181299,STRATEGIC MECHANISMS TO PROTECT THE INTANGIBLE HERITAGE IN EGYPT,2020,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181299_26d8967054a8e1687e731988425ab1df.pdf,skip:blocked_host
10.14505/jemt.v12.1(49).21,Cultural Heritage: A Tourism Product of Egypt under Risk,2021,Journal of Environmental Management and Tourism,False,,pending
10.4324/9780429279065-11,Integrated cultural heritage planning in Egypt,2020,Cultural and Heritage Tourism in the Middle East and North Africa,False,,pending
10.21608/ijecth.2021.209860,"Highlighting on the Eco-tourism at Wadi Hammamat Site,Eastern Desert ,Egypt.",2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_209860_5bd90180ae47c74a8618bf01217b6eed.pdf,skip:blocked_host
10.21608/ijhth.2020.128036,Creative Cultural Tourism in Egypt: Case Study of Papyrus and Pottery,2020,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_128036_e305ecb2154c00b14fa2563b67604081.pdf,skip:blocked_host
10.1080/14766825.2010.521249,‘Going out and doing something’: Victorian tourists in Egypt and the ‘tourist ethic’,2010,Journal of Tourism and Cultural Change,False,,pending
10.1007/978-3-030-10804-5_5,"Architectural Cosmopolitanism, Decolonization, and Sustainable Cultural Tourism: Both “Familiarity” And “Escapism” Since Nineteenth-Century Egypt",2019,"Advances in Science, Technology &amp; Innovation",False,,pending
10.21608/ijthsx.2025.351030.1142,Gastronomic Tourism as a Core Tourism Product for Augmenting Cultural Tourism in Egypt,2025,The International Journal of Tourism and Hospitality Studies,True,https://ijthsx.journals.ekb.eg/article_410987_e431cd0a645f66b469c194c6dfd24363.pdf,skip:blocked_host
10.21608/ijecth.2020.234245,"The Role of Traditional Crafts Centers in Maintaining Heritage and its Impact onPromoting Tourism (Case Study: Foustat Traditional Crafts Center – Cairo, Egypt)",2020,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_234245_5ea87a415d121dcd00a11f8915039a06.pdf,skip:blocked_host
10.21608/ijhth.2017.30197,Events Tourism: A Potential to Build a Tourist Destination Branding: the Case of Cultural Events in Egypt,2017,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_30197_78b45eebb9a5c33639cedb1994ab725e.pdf,skip:blocked_host
10.18178/ijch.2017.3.3.096,"Problems and Challenges of Cultural Heritage in Alexandria, Egypt",2017,International Journal of Culture and History (EJournal),True,http://www.ijch.net/vol3/096-CH203.pdf,ok
10.1080/15313220.2018.1557098,Cross-cultural training and cultural intelligence of hospitality students: a case study in Egypt and Spain,2018,Journal of Teaching in Travel &amp; Tourism,False,,pending
10.21608/ijecth.2018.181055,"THE ROLE OF TRADITIONAL CRAFTS CENTERS IN MAINTAINING HERITAGE AND ITS IMPACT ON PROMOTING TOURISM (CASE STUDY: FOUSTAT TRADITIONAL CRAFTS CENTER – CAIRO, EGYPT)",2018,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.30892/gtg.50416-1134,THE ROLE OF ASTRONOMY TOURISM IN PROMOTING EGYPT,2023,GeoJournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.50416-1134,ok
10.1787/888932990330,Egypt: Inbound tourism,,,False,,unknown
10.1787/888932990349,Egypt: Outbound tourism,,,False,,unknown
10.1787/888932990311,Egypt: Domestic tourism,,,False,,unknown
10.21608/ijecth.2025.447865,Overcoming the Challenges Facing Customers at E-Commerce Case Study- Egypt Air,2025,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_445526_8975859d1d0e8e5f22db04ccc3f46248.pdf,skip:blocked_host
10.21608/ijecth.2018.181060,INTEGRATION CONCEPT &amp; REGENERATIVE DESIGN AND THEIR RELATIONSHIP TO SUPPORT AND REVIVAL THE WORLD NATURAL HERITAGE SITES IN EGYPT,2018,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.21608/ijecth.2019.181296,ECOTOURISM Management in Egypt with special Emphases on protected Area,2019,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181296_5ec2a209be85aab6b57d8b4f9e4297bb.pdf,skip:blocked_host
10.21608/ijmsac.2021.187252,Sustainable Heritage tourism in Egypt,2021,International Journal of Multidisciplinary Studies in Architecture and Cultural Heritage,True,https://ijmsac.journals.ekb.eg/article_187252_479936102b7fbf8edda868562e9bae8f.pdf,skip:blocked_host
10.1787/888934120613,Egypt: Internal tourism consumption,,,False,,unknown
10.1787/772746462557,Egypt: Employment in tourism,,,False,,unknown
10.1787/888932990368,Egypt: Enterprises in tourism,,,False,,unknown
10.47672/ajashs.2063,Influence of Cultural Heritage Preservation on Tourism Development in Egypt,2024,"American Journal of Arts, Social and Humanity Studies",True,https://ajpojournals.org/journals/index.php/ajashs/article/download/2063/2517,ok
10.21608/ijaf.2018.95507,"Cultural Heritage and Identity: The Case Study of Luxor City, Egypt",2018,International Academic Journal Faculty of Tourism and Hotel Management,True,http://ijaf.journals.ekb.eg/article_95507_d99c24daa150cdb2b601785f23a3a230.pdf,skip:blocked_host
10.21608/ijhth.2020.153612,Program of Cultural Heritage and Museum Studies in Tourism Education: Case Study of a U.S Program and Potentials of Application in Egypt,2020,"International Journal of Heritage, Tourism and Hospitality",True,https://ijhth.journals.ekb.eg/article_153612_982a065051b1125a6b0b9b294d6c9ed3.pdf,skip:blocked_host
10.21608/ijaf.2019.95469,Addressing Challenges of Illicit Cultural Heritage Trafficking in Post-2011 Egypt,2019,International Academic Journal Faculty of Tourism and Hotel Management,True,https://ijaf.journals.ekb.eg/article_95469_09cc153320265cb337c30d503fdacf9e.pdf,skip:blocked_host
10.1163/2213-2996_flg_com_067170,Egypt - Tourism,,Foreign Law Guide,False,,pending
10.35912/joste.v3i1.1223,Role of Tourism Advertising Campaigns in Improving Destination Image,2021,Journal of Sustainable Tourism and Entrepreneurship,True,,pending
10.21608/ijaf.2024.291071.1089,Cultural Perspective on Sanctioned and Non-Sanctioned Violence in Ancient Egypt,2024,International Academic Journal Faculty of Tourism and Hotel Management,True,https://ijaf.journals.ekb.eg/article_434948_b33d7f8d8d56422d3d9ee16251b24558.pdf,skip:blocked_host
10.30519/ahtr.446254,Cultural Heritage Management in Turkey and Egypt: A Comparative Study,2018,Advances in Hospitality and Tourism Research (AHTR),True,,pending
10.21608/ijecth.2025.445526,"Eco-Friendly Materials in the Conservation of Cultural Heritage:A Case Study on ""The Chair of The Chalice Icons "" at the Virgin Mary Church in Haret Zuwaila, Egypt",2025,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.1016/0261-5177(87)90106-3,Upgrading tourism in Egypt,1987,Tourism Management,False,,pending
10.1787/888933320857,"Egypt: Domestic, inbound and outbound tourism",,,False,,unknown
10.1787/888932633605,Table 4.258. Egypt: Employment in tourism,,,False,,unknown
10.1787/888934120594,Egypt: Enterprises and employment in tourism,,,False,,unknown
10.1787/888932633529,Table 4.254. Egypt: Domestic overnight tourism,,,False,,unknown
10.21608/ijecth.2021.209867,The Project of Developing the Traditional and Heritage Crafts and The Local Industries at the Villages of Upper Egypt and the red Sea,2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_209867_63ec47ad897c28d48e03d721ae482ea7.pdf,skip:blocked_host
10.1787/888932633586,Table 4.257. Egypt: Enterprises in tourism,,,False,,unknown
10.25145/j.pasos.2023.21.047,Destination image and revisit intention: the case of Egypt tourism,2023,PASOS. Revista de Turismo y Patrimonio Cultural,True,https://doi.org/10.25145/j.pasos.2023.21.047,ok
10.35912/joste.v2i1.516,Enhancing the competitive advantage for tourist souvenirs in Egypt: a marketing approach,2021,Journal of Sustainable Tourism and Entrepreneurship,True,https://goodwoodpub.com/index.php/JoSTE/article/download/516/151,ok
10.1787/772661738477,Egypt: Inbound tourism: International arrivals and receipts,,,False,,unknown
10.1787/772714470767,Egypt: Outbound Tourism: International departures and expenditure,,,False,,unknown
10.21608/sis.2022.175794.1111,"Virtual Reality and Virtual Diving Technologies: Innovative Tools to Promote Maritime and Underwater Cultural Heritage in the Red Sea, Egypt",2022,"Journal of Tourism, Hotels and Heritage",True,https://sjs.journals.ekb.eg/article_275146_c424aa5b883b7d1332ab0d1a2e664068.pdf,skip:blocked_host
10.21608/ijthm.2026.517421,The Role of Fine Arts Galleries and Museums in Influencing Cultural Tourism and Diversifying Its’ Products in Egypt,2026,International Journal of Tourism and Hospitality Management,True,,pending
10.15640/jthm.v8n1a3,"Conservation and Revival of the Marginalized Jewish Cultural Heritage of Alexandria, Egypt, through Digitization Technology",2020,JOURNAL OF TOURISM AND HOSPITALITY MANAGEMENT,True,http://jthmnet.com/journals/jthm/Vol_8_No_1_June_2020/3.pdf,fail:rescue
10.1093/acprof:oso/9780195386844.003.0015,Cross-Cultural Communication in Egypt,2017,Oxford Scholarship Online,False,,pending
10.21608/ijthsx.2025.409545.1177,Cairo’s Call: Exploring the Role of Cultural Identity and Behavioral Intentions in Promoting Islamic Heritage Tourism in Egypt,2025,The International Journal of Tourism and Hospitality Studies,True,https://ijthsx.journals.ekb.eg/article_407918_6ed0b5da204c1ac9d130ac76d8021d11.pdf,skip:blocked_host
10.1007/978-3-319-01669-6_323-1,"Egypt, tourism",2014,Encyclopedia of Tourism,False,,pending
10.4324/9781351022545-16,Tourism in Egypt,2020,Routledge Handbook of Tourism in Africa,False,,pending
10.30892/gtg.47234-1066,THE IMPACT OF SOCIAL MEDIA INFLUENCER’S CREDIBILITY ON THE TRAVEL INTENTIONS OF THE EGYPTIAN MILLENNIALS: APPLIED TO DOMESTIC TOURISM,2023,GeoJournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.47234-1066,ok
10.30892/gtg.46116-1010,THE ATMOSPHERIC ELEMENTS OF THE EGYPTIAN MUSEUMS AND THEIR EFFECT ON THE EGYPTIANS' INTENTIONS TO REVISIT,2023,GeoJournal of Tourism and Geosites,True,http://dx.doi.org/10.30892/gtg.46116-1010,ok
10.1109/iciss66954.2025.11389377,A Hybrid-Adaptive Recommender System for Fair Promotion of Cultural Heritage Tourism: Mitigating Popularity Bias,2025,2025 International Conference on ICT for Smart Society (ICISS),False,,pending
10.1787/888932633624,Table 4.259. Egypt: Tourism in the national economy ,,,False,,unknown
10.1163/1872-5309_ewic_ewiccom_0285a,Tourism: Egypt,,Encyclopedia of Women &amp; Islamic Cultures,False,,pending
10.5565/rev/dag.183,"Jacobs, Jessica (2010): Sex, tourism and postcolonial encounter: Landscapes of Longing in Egypt",2012,Documents d'Anàlisi Geogràfica,True,https://dag.revista.uab.cat/article/download/v58-n2-ortiz/pdf-ca,ok
10.33423/jsis.v18i3.6496,"Urban Logistics Associated With Religious Tourism: The Case of the Hajj in Mecca, Saudi Arabia",2023,Journal of Strategic Innovation and Sustainability,True,https://articlegateway.com/index.php/JSIS/article/download/6496/6136,ok
10.7591/cornell/9780801454233.003.0005,The Hajj and Religious Politics after 1905,2015,Russian Hajj,False,,pending
